iter	MultiClass	Accuracy
333	0.7134378757	0.7747252747
334	0.7129595519	0.7710622711
335	0.7127785302	0.7710622711
336	0.7124909742	0.7728937729
337	0.7107959348	0.7802197802
338	0.7102310445	0.7838827839
339	0.7100183909	0.7820512821
340	0.7098507471	0.7838827839
341	0.7091841949	0.7838827839
342	0.7090549314	0.7875457875
343	0.7077605026	0.7857142857
344	0.7072971936	0.7857142857
345	0.7065774255	0.7838827839
346	0.7062458618	0.7838827839
347	0.7058213826	0.7838827839
348	0.7055196989	0.7893772894
349	0.7048615832	0.7875457875
350	0.7040688123	0.7893772894
351	0.7020638728	0.7875457875
352	0.7013239512	0.7875457875
353	0.7010934625	0.7875457875
354	0.7008624406	0.7875457875
355	0.7002414456	0.7875457875
356	0.6988912074	0.7857142857
357	0.697758026	0.7857142857
358	0.697428628	0.7857142857
359	0.6968710445	0.7857142857
360	0.6961253379	0.7875457875
361	0.6952205263	0.7893772894
362	0.6946491052	0.7912087912
363	0.6939263793	0.793040293
364	0.6931634389	0.7893772894
365	0.6929474529	0.7893772894
366	0.6918311431	0.7857142857
367	0.6916602181	0.7875457875
368	0.6906970557	0.7875457875
369	0.6902148826	0.7893772894
370	0.6898414015	0.7912087912
371	0.6894157287	0.7948717949
372	0.6885508065	0.7912087912
373	0.6881221474	0.7912087912
374	0.6874821343	0.7893772894
375	0.6870115233	0.7893772894
376	0.6860795913	0.7893772894
377	0.6858216068	0.7912087912
378	0.6851590264	0.7875457875
379	0.6849278713	0.7875457875
380	0.6845747082	0.7912087912
381	0.6842932275	0.793040293
382	0.6836729184	0.7948717949
383	0.6833400006	0.7893772894
384	0.6829133768	0.7912087912
385	0.682690591	0.7893772894
386	0.6820515629	0.7912087912
387	0.6818561453	0.7875457875
388	0.6815156464	0.7893772894
389	0.680876199	0.7912087912
390	0.6806417383	0.7912087912
391	0.6801832123	0.7912087912
392	0.6796520368	0.7893772894
393	0.6792777873	0.793040293
394	0.6786250966	0.7967032967
395	0.6780186248	0.8003663004
396	0.6774717111	0.804029304
397	0.6770944326	0.8021978022
398	0.6758118501	0.8021978022
399	0.6756094099	0.7967032967
400	0.6751786111	0.8003663004
401	0.6748447272	0.8003663004
402	0.6745834631	0.8003663004
403	0.6741709583	0.804029304
404	0.6738168194	0.8021978022
405	0.6735187667	0.8021978022
406	0.673049424	0.8003663004
407	0.6725784876	0.8021978022
408	0.6722846173	0.804029304
409	0.6718500767	0.804029304
410	0.6710405456	0.8058608059
411	0.6708262786	0.8021978022
412	0.6703960629	0.8113553114
413	0.6702278429	0.8095238095
414	0.669995581	0.8076923077
415	0.6697173211	0.8076923077
416	0.6690885586	0.8076923077
417	0.6680415507	0.8095238095
418	0.6674009296	0.8095238095
419	0.6665408771	0.8113553114
420	0.6662562873	0.8113553114
421	0.6655934291	0.8095238095
422	0.6645384706	0.8095238095
423	0.6637444683	0.8095238095
424	0.6633304691	0.8095238095
425	0.6623085926	0.8113553114
426	0.661924496	0.8113553114
427	0.6615186252	0.8131868132
428	0.6612162518	0.8113553114
429	0.6607816861	0.8131868132
430	0.6603128645	0.8131868132
431	0.6600488284	0.8131868132
432	0.6598351503	0.815018315
433	0.65897686	0.815018315
434	0.6587713173	0.815018315
435	0.6584525558	0.815018315
436	0.6581266328	0.815018315
437	0.6576634682	0.815018315
438	0.6573530803	0.815018315
439	0.6566046982	0.8131868132
440	0.6556342855	0.8095238095
441	0.6546877176	0.8095238095
442	0.6543108927	0.8113553114
443	0.6534354813	0.8131868132
444	0.6524099787	0.815018315
445	0.6511003708	0.8168498168
446	0.6506080506	0.815018315
447	0.6504107273	0.815018315
448	0.6502463361	0.815018315
449	0.6496035289	0.8168498168
450	0.6488901453	0.8186813187
451	0.6481228742	0.8168498168
452	0.6478627149	0.8205128205
453	0.6475630845	0.8223443223
454	0.6474929241	0.8186813187
455	0.6463522109	0.8241758242
456	0.6458316752	0.8278388278
457	0.6453635574	0.8278388278
458	0.6448655531	0.8241758242
459	0.6441899618	0.8223443223
460	0.6437494302	0.826007326
461	0.643528549	0.826007326
462	0.6429207014	0.826007326
463	0.6420736997	0.8223443223
464	0.6417583199	0.8205128205
465	0.6409640436	0.8241758242
466	0.6405368379	0.826007326
467	0.6401310571	0.826007326
468	0.639814191	0.8278388278
469	0.6394075725	0.826007326
470	0.6390912452	0.8241758242
471	0.6380574925	0.8278388278
472	0.6373466925	0.8296703297
473	0.6364369109	0.826007326
474	0.6357672659	0.826007326
475	0.635065983	0.8241758242
476	0.6347818197	0.8241758242
477	0.6343392747	0.8241758242
478	0.6336358336	0.8241758242
479	0.6333231228	0.8296703297
480	0.6326117823	0.8315018315
481	0.6323640001	0.8315018315
482	0.6321097458	0.8315018315
483	0.6316334187	0.8315018315
484	0.6311146095	0.8278388278
485	0.630630172	0.8315018315
486	0.6303051898	0.8315018315
487	0.6297893452	0.8333333333
488	0.6295101704	0.8315018315
489	0.6291586521	0.8315018315
490	0.6287290238	0.8333333333
491	0.628365527	0.8351648352
492	0.6268008124	0.8333333333
493	0.62622067	0.8315018315
494	0.6244308134	0.8315018315
495	0.6236377692	0.8351648352
496	0.6233270354	0.8333333333
497	0.6225017048	0.8351648352
498	0.6220510775	0.8333333333
499	0.6217262759	0.8351648352
